"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$5.168",2026-05-03
"Nevada","Mid","$5.478",2026-05-03
"Nevada","Premium","$5.778",2026-05-03
"Nevada","Diesel","$6.152",2026-05-03
"Reno","Regular","$5.396",2026-05-03
"Reno","Mid","$5.603",2026-05-03
"Reno","Premium","$5.828",2026-05-03
"Reno","Diesel","$6.406",2026-05-03
"Las Vegas","Regular","$5.218",2026-05-03
"Las Vegas","Mid","$5.559",2026-05-03
"Las Vegas","Premium","$5.885",2026-05-03
"Las Vegas","Diesel","$6.181",2026-05-03
