"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$3.868",2025-06-01
"Nevada","Mid","$4.146",2025-06-01
"Nevada","Premium","$4.426",2025-06-01
"Nevada","Diesel","$3.723",2025-06-01
"Reno","Regular","$4.314",2025-06-01
"Reno","Mid","$4.527",2025-06-01
"Reno","Premium","$4.719",2025-06-01
"Reno","Diesel","$4.092",2025-06-01
"Las Vegas","Regular","$3.822",2025-06-01
"Las Vegas","Mid","$4.134",2025-06-01
"Las Vegas","Premium","$4.411",2025-06-01
"Las Vegas","Diesel","$3.672",2025-06-01
