"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$3.646",2026-02-19
"Nevada","Mid","$3.945",2026-02-19
"Nevada","Premium","$4.215",2026-02-19
"Nevada","Diesel","$3.830",2026-02-19
"Reno","Regular","$4.126",2026-02-19
"Reno","Mid","$4.361",2026-02-19
"Reno","Premium","$4.555",2026-02-19
"Reno","Diesel","$4.005",2026-02-19
"Las Vegas","Regular","$3.624",2026-02-19
"Las Vegas","Mid","$3.966",2026-02-19
"Las Vegas","Premium","$4.239",2026-02-19
"Las Vegas","Diesel","$3.831",2026-02-19
