"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$3.427",2026-01-30
"Nevada","Mid","$3.725",2026-01-30
"Nevada","Premium","$3.996",2026-01-30
"Nevada","Diesel","$3.732",2026-01-30
"Reno","Regular","$3.720",2026-01-30
"Reno","Mid","$3.928",2026-01-30
"Reno","Premium","$4.128",2026-01-30
"Reno","Diesel","$3.826",2026-01-30
"Las Vegas","Regular","$3.451",2026-01-30
"Las Vegas","Mid","$3.774",2026-01-30
"Las Vegas","Premium","$4.061",2026-01-30
"Las Vegas","Diesel","$3.769",2026-01-30
