"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$3.926",2025-04-01
"Nevada","Mid","$4.218",2025-04-01
"Nevada","Premium","$4.496",2025-04-01
"Nevada","Diesel","$3.830",2025-04-01
"Reno","Regular","$4.184",2025-04-01
"Reno","Mid","$4.333",2025-04-01
"Reno","Premium","$4.544",2025-04-01
"Reno","Diesel","$3.971",2025-04-01
"Las Vegas","Regular","$3.945",2025-04-01
"Las Vegas","Mid","$4.293",2025-04-01
"Las Vegas","Premium","$4.580",2025-04-01
"Las Vegas","Diesel","$3.855",2025-04-01
