"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$3.557",2025-12-11
"Nevada","Mid","$3.868",2025-12-11
"Nevada","Premium","$4.131",2025-12-11
"Nevada","Diesel","$3.813",2025-12-11
"Reno","Regular","$3.717",2025-12-11
"Reno","Mid","$3.874",2025-12-11
"Reno","Premium","$4.101",2025-12-11
"Reno","Diesel","$4.009",2025-12-11
"Las Vegas","Regular","$3.599",2025-12-11
"Las Vegas","Mid","$3.951",2025-12-11
"Las Vegas","Premium","$4.222",2025-12-11
"Las Vegas","Diesel","$3.822",2025-12-11
