"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$3.896",2025-11-15
"Nevada","Mid","$4.209",2025-11-15
"Nevada","Premium","$4.468",2025-11-15
"Nevada","Diesel","$4.012",2025-11-15
"Reno","Regular","$3.930",2025-11-15
"Reno","Mid","$4.099",2025-11-15
"Reno","Premium","$4.320",2025-11-15
"Reno","Diesel","$4.217",2025-11-15
"Las Vegas","Regular","$3.983",2025-11-15
"Las Vegas","Mid","$4.335",2025-11-15
"Las Vegas","Premium","$4.600",2025-11-15
"Las Vegas","Diesel","$4.001",2025-11-15
