"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$4.937",2026-04-19
"Nevada","Mid","$5.263",2026-04-19
"Nevada","Premium","$5.550",2026-04-19
"Nevada","Diesel","$6.219",2026-04-19
"Reno","Regular","$5.141",2026-04-19
"Reno","Mid","$5.338",2026-04-19
"Reno","Premium","$5.536",2026-04-19
"Reno","Diesel","$6.421",2026-04-19
"Las Vegas","Regular","$4.983",2026-04-19
"Las Vegas","Mid","$5.349",2026-04-19
"Las Vegas","Premium","$5.659",2026-04-19
"Las Vegas","Diesel","$6.281",2026-04-19
