"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$4.397",2026-03-12
"Nevada","Mid","$4.684",2026-03-12
"Nevada","Premium","$4.943",2026-03-12
"Nevada","Diesel","$4.901",2026-03-12
"Reno","Regular","$4.681",2026-03-12
"Reno","Mid","$4.888",2026-03-12
"Reno","Premium","$5.102",2026-03-12
"Reno","Diesel","$5.251",2026-03-12
"Las Vegas","Regular","$4.467",2026-03-12
"Las Vegas","Mid","$4.780",2026-03-12
"Las Vegas","Premium","$5.047",2026-03-12
"Las Vegas","Diesel","$4.870",2026-03-12
