"id","Gas_Type","Price","Scrape_Date"
"Nevada","Regular","$5.005",2026-04-06
"Nevada","Mid","$5.296",2026-04-06
"Nevada","Premium","$5.607",2026-04-06
"Nevada","Diesel","$6.375",2026-04-06
"Reno","Regular","$5.223",2026-04-06
"Reno","Mid","$5.408",2026-04-06
"Reno","Premium","$5.633",2026-04-06
"Reno","Diesel","$6.428",2026-04-06
"Las Vegas","Regular","$5.059",2026-04-06
"Las Vegas","Mid","$5.394",2026-04-06
"Las Vegas","Premium","$5.733",2026-04-06
"Las Vegas","Diesel","$6.468",2026-04-06
